ЛС,action,expected_return,debt_current_x,cluster,debt_current_y,months_debt
12266,email,1422.3266772509276,15037.6,2,15037.6,14
35849,email,1420.5240209359001,3607.89,2,3607.89,7
3490,email,1419.8298844144333,7492.32,2,7492.32,3
19943,email,1417.5852197773595,15465.84,2,15465.84,4
57929,email,1417.439980120803,2549.21,5,2549.21,5
1742,email,1417.1235587054528,4458.96,5,4458.96,14
79606,email,1416.586675008777,1742.35,6,1742.35,2
34713,email,1413.5403125843486,2784.4,6,2784.4,3
67393,email,1412.4722884167184,3672.21,2,3672.21,5
121916,email,1411.585640088099,3075.84,6,3075.84,4
38126,email,1410.4211653916468,3122.02,5,3122.02,14
34328,email,1404.9851821345324,8932.85,2,8932.85,12
128932,email,1404.1152706801618,1707.7,2,1707.7,14
139717,email,1397.2233821522807,1937.03,6,1937.03,4
10444,email,1396.5312275623335,2902.68,5,2902.68,14
120152,email,1394.7774226295528,3827.51,2,3827.51,14
68647,email,1392.6210558702667,8403.17,2,8403.17,14
69653,email,1389.6122127477768,2908.1,2,2908.1,14
14365,email,1383.4520569000283,3277.26,2,3277.26,14
97752,email,1383.1455087098163,2286.59,2,2286.59,7
10649,email,1378.5553647917238,21799.87,2,21799.87,14
9818,email,1372.8683472070625,4094.64,5,4094.64,3
109675,email,1372.1587844625735,8055.01,2,8055.01,14
24816,email,1371.1991740724657,3621.4,5,3621.4,2
34127,email,1368.767179516587,17246.02,2,17246.02,14
83168,email,1368.524651285724,2830.72,6,2830.72,14
49061,email,1366.4037620872182,8886.2,2,8886.2,8
15003,email,1365.975836400835,5034.21,2,5034.21,14
39361,email,1361.0458345807763,2652.15,2,2652.15,14
43117,email,1359.8880792361806,2703.7,6,2703.7,14
11559,email,1356.7494415782805,11242.72,5,11242.72,2
94094,email,1353.19354413567,3217.02,2,3217.02,14
39117,email,1352.4240631460996,3042.18,2,3042.18,14
119960,email,1351.6321475021002,2685.74,6,2685.74,14
84719,email,1351.0610406737678,2872.8,6,2872.8,3
24839,email,1350.5045071118775,15606.34,2,15606.34,3
37145,email,1348.2649229539513,6906.45,2,6906.45,5
57612,email,1347.7826973085557,2326.48,2,2326.48,4
19939,email,1344.3867801814033,31220.99,2,31220.99,5
86882,email,1344.3861430300246,2399.57,6,2399.57,9
36519,email,1341.4237413392466,4058.55,2,4058.55,14
20146,email,1339.2570331727845,7147.8,2,7147.8,14
86855,email,1329.6466342182277,4516.73,2,4516.73,4
26150,email,1325.8766511067515,3927.18,2,3927.18,14
5207,email,1325.7489229066973,7912.08,5,7912.08,1
86191,email,1324.3687782440281,2979.9,2,2979.9,14
41934,email,1321.834884854006,3480.5,5,3480.5,7
97861,email,1320.7588359724502,2458.56,6,2458.56,3
125656,email,1315.3469325537421,2427.78,6,2427.78,14
18280,email,1314.634405918711,3055.74,5,3055.74,4
83045,email,1314.6083081939153,2739.74,6,2739.74,14
70460,email,1314.3175088940661,1662.57,6,1662.57,7
987,email,1314.2615237587138,2629.56,5,2629.56,5
30866,email,1312.881763098993,14762.84,2,14762.84,14
47888,email,1311.6301843559302,2453.24,2,2453.24,9
46892,email,1310.3880543138018,2535.68,5,2535.68,3
108065,email,1310.38018011843,3620.5,2,3620.5,10
58150,email,1310.2095490606016,4233.68,2,4233.68,14
22318,email,1308.3642170353264,1180.39,5,1180.39,3
35410,email,1303.1668682407615,2690.44,2,2690.44,3
47640,email,1302.9723694197044,6614.81,5,6614.81,2
1857,email,1301.5756194930632,1686.69,5,1686.69,6
57931,email,1301.0833047329177,7118.58,5,7118.58,14
20780,email,1300.8299129702596,1763.87,5,1763.87,2
111815,email,1300.149643035336,2627.91,6,2627.91,3
42706,email,1300.0357927676962,4415.6,2,4415.6,11
57184,email,1291.727509504301,20642.02,5,20642.02,14
129837,email,1288.846420756606,2595.98,2,2595.98,6
38983,email,1288.2864718503786,3054.02,5,3054.02,14
492,email,1287.5993125590858,7803.18,2,7803.18,7
52026,email,1287.0903528799765,2924.0,6,2924.0,14
14811,email,1286.5441215432945,14238.0,5,14238.0,1
62884,email,1285.7561104409224,1821.78,6,1821.78,3
14680,email,1284.0324716652121,6275.41,5,6275.41,5
60390,email,1283.1884562395353,4049.79,2,4049.79,14
64461,email,1278.2148443261547,2488.84,2,2488.84,14
13468,email,1277.1233129005407,18154.08,5,18154.08,7
42534,email,1276.3786367280204,3316.72,5,3316.72,10
113769,email,1276.2490616726434,1951.95,6,1951.95,6
119764,email,1273.0617371711464,611.28,6,611.28,1
43751,email,1272.540248979031,5003.44,2,5003.44,14
12226,email,1270.5420693922115,3604.02,2,3604.02,7
26201,email,1267.3479215123461,2082.84,5,2082.84,5
114815,email,1267.333713720772,1982.4,6,1982.4,8
3997,email,1267.308793435895,9365.4,2,9365.4,3
10607,email,1265.922681309724,9836.64,5,9836.64,6
136962,email,1265.5502750946923,4058.22,5,4058.22,3
48021,email,1264.0554900851093,1250.0,5,1250.0,7
9157,email,1263.2750819848948,3843.63,5,3843.63,2
15846,email,1262.7589713022687,5844.96,5,5844.96,4
34173,email,1262.0477343699008,2585.04,2,2585.04,10
48212,email,1260.995107849658,6541.97,2,6541.97,14
143541,email,1260.3132059956802,3376.35,6,3376.35,14
15877,email,1257.8000697194032,5429.56,5,5429.56,3
19974,email,1256.6331547395791,10244.52,5,10244.52,2
27649,email,1255.3744892624456,8163.62,5,8163.62,6
93391,email,1254.9707941918446,1680.09,6,1680.09,10
145860,email,1252.965881355705,2928.61,6,2928.61,14
1088,email,1250.1900205534673,11289.96,2,11289.96,8
10924,email,1249.8886667958557,17573.54,2,17573.54,14
144870,email,1249.8230352160028,2489.73,2,2489.73,8
23088,email,1248.3835253170816,2618.7,2,2618.7,14
6724,email,1234.939358701653,4729.86,2,4729.86,3
125729,email,1234.420137559631,3960.83,2,3960.83,9
133729,email,1227.226760644907,2032.72,2,2032.72,7
127748,email,1226.3941335885575,2082.66,6,2082.66,7
36287,email,1224.9228971289908,3123.94,5,3123.94,7
36362,email,1224.1962531610338,3693.47,2,3693.47,2
24106,email,1221.2233933055072,7142.92,2,7142.92,14
147084,email,1219.579998749496,3517.11,2,3517.11,14
18840,email,1217.2403384433992,3156.12,5,3156.12,1
19639,email,1217.020980450769,7116.04,2,7116.04,4
13092,email,1216.9078268901987,6088.14,2,6088.14,14
111376,email,1216.6079094796855,2550.56,6,2550.56,5
27540,email,1216.2644757726239,4321.8,2,4321.8,5
25701,email,1216.1602533414762,7032.96,2,7032.96,14
89856,email,1215.6831185161527,2559.37,6,2559.37,6
60292,email,1214.7220561080294,3213.38,2,3213.38,14
77942,email,1212.371927709981,7745.23,2,7745.23,2
4011,email,1209.258576867876,27640.8,2,27640.8,4
141260,email,1207.4232544981471,2483.43,2,2483.43,5
127337,email,1207.392055972893,2624.63,6,2624.63,4
144799,email,1206.029766567098,2454.79,6,2454.79,6
23161,email,1205.9184751728676,23216.66,2,23216.66,14
942,email,1205.4560628489824,1690.32,5,1690.32,6
56372,email,1205.2305429613875,6902.28,5,6902.28,13
18254,email,1201.0054411250335,3177.94,5,3177.94,14
87341,email,1199.260093620822,2645.8,2,2645.8,14
3320,email,1198.6826867174625,9918.66,2,9918.66,2
42833,email,1198.08030938025,9300.78,2,9300.78,14
45199,email,1195.7500328125552,15949.88,5,15949.88,1
40696,email,1192.3201285049704,2293.78,2,2293.78,8
56754,email,1191.891636945598,5940.67,2,5940.67,14
11555,email,1191.2727238283812,2611.44,2,2611.44,5
76978,email,1191.1560072430261,3117.54,5,3117.54,14
134247,email,1191.0977394062675,2227.17,2,2227.17,14
121697,email,1190.2253040045423,2130.19,6,2130.19,14
142292,email,1188.522405045228,3124.32,6,3124.32,6
66171,email,1187.3302558063651,3995.16,2,3995.16,14
88918,email,1184.9310738774627,2013.19,6,2013.19,2
3503,email,1184.8686279208953,5637.54,2,5637.54,3
40923,email,1184.4834079154316,2709.48,2,2709.48,6
128469,email,1183.9218100355877,1988.97,6,1988.97,10
103192,email,1182.4432579557047,2086.92,2,2086.92,4
14111,email,1181.1762256273396,1491.78,6,1491.78,5
59567,email,1179.3518495651053,16474.5,5,16474.5,4
67274,email,1178.1766986326343,2343.92,6,2343.92,5
121742,email,1172.4396213026423,3867.36,2,3867.36,6
118777,email,1171.2019404150176,3680.83,2,3680.83,14
133918,email,1169.659874537196,27132.77,4,27132.77,14
140179,email,1168.3192797918587,1710.0,6,1710.0,14
10505,email,1165.018217961392,2296.56,5,2296.56,8
144032,email,1162.1393783878477,2237.0,2,2237.0,14
9200,email,1161.412908924493,2146.94,5,2146.94,9
64480,email,1160.3738643210452,2032.95,6,2032.95,3
68801,email,1158.602642870611,2348.87,6,2348.87,4
73565,email,1158.5887319539004,12469.05,2,12469.05,11
32225,email,1157.7960106923772,14458.24,2,14458.24,7
34297,email,1156.5260600527624,2665.86,5,2665.86,14
67562,email,1153.6080580026335,1871.18,6,1871.18,13
45851,email,1153.0063574030082,2179.14,6,2179.14,13
35070,email,1150.3545154001654,2368.98,2,2368.98,3
63690,email,1149.2827614326372,2150.05,6,2150.05,8
55684,email,1145.7235169898363,1623.76,6,1623.76,4
114425,email,1144.1559887008123,6503.29,2,6503.29,14
83957,email,1142.8507774601112,2149.8,6,2149.8,1
85265,email,1137.2910370601996,2337.62,2,2337.62,4
57818,email,1137.1686821122785,3899.24,2,3899.24,13
95119,email,1133.354428738601,2614.92,5,2614.92,2
34652,email,1133.255487375065,2697.0,6,2697.0,14
145006,email,1132.4786540590242,3028.1,6,3028.1,3
32009,email,1132.305506971058,1675.08,5,1675.08,10
29225,email,1129.0054063149244,4186.77,2,4186.77,14
15400,email,1125.1312279276526,3248.0,5,3248.0,14
111388,email,1124.8330516860885,1928.31,6,1928.31,4
19737,email,1124.3475362924205,9108.0,5,9108.0,1
29359,email,1120.0403335311503,2068.47,6,2068.47,7
57810,email,1118.237320981269,7171.31,2,7171.31,14
33846,email,1115.3333640062028,6175.06,2,6175.06,5
7622,email,1110.7729123827876,3200.7,2,3200.7,1
137980,email,1108.5993547325568,2279.69,2,2279.69,14
38680,email,1107.0439809020957,2481.57,5,2481.57,3
38533,email,1104.4045542555814,3009.46,2,3009.46,14
11897,email,1101.9341772336534,41985.2,2,41985.2,2
14321,email,1100.5450667740633,2721.6,2,2721.6,8
34498,email,1100.0958130404808,4294.19,2,4294.19,3
123642,email,1099.6667166623856,3006.14,2,3006.14,14
5341,email,1099.362386888233,2668.63,5,2668.63,7
19457,email,1097.9357929426694,8826.84,2,8826.84,4
104931,email,1097.4774594590178,1747.2,6,1747.2,10
35991,email,1097.0302901742787,3978.98,2,3978.98,14
38904,email,1097.008971169113,1937.85,6,1937.85,7
34246,email,1096.1586188546744,1862.51,6,1862.51,5
3518,email,1096.0721182867521,1871.88,5,1871.88,3
86180,email,1094.8802289235239,2694.61,2,2694.61,14
32180,email,1094.8712022788611,1747.32,5,1747.32,4
13625,email,1094.039583044176,12098.22,2,12098.22,4
6406,email,1093.9215554080881,4368.96,5,4368.96,1
48503,email,1092.0277777511048,4873.26,2,4873.26,14
33010,email,1091.350635128384,2639.87,5,2639.87,14
77317,email,1090.5331033725558,2784.72,6,2784.72,12
22072,email,1089.2696167957706,1224.66,2,1224.66,3
44671,email,1088.8529491200948,2796.89,6,2796.89,14
54885,email,1088.032840699585,2696.73,6,2696.73,6
80109,email,1087.8113775102363,1064.08,6,1064.08,4
19936,email,1087.75397896737,2395.56,5,2395.56,2
101925,email,1085.583130727453,2946.98,6,2946.98,4
139444,email,1084.4979369497532,2211.14,6,2211.14,6
35353,email,1079.3711549467553,2292.3,5,2292.3,11
787,email,1078.7634121879532,2477.7,5,2477.7,13
40131,email,1078.5339974768947,3995.56,5,3995.56,10
107018,email,1077.390048774509,2708.67,6,2708.67,6
15879,email,1077.149553582479,8712.0,5,8712.0,2
38704,email,1077.100692551437,2637.06,2,2637.06,3
123019,email,1076.923666656762,4999.31,2,4999.31,6
83935,email,1076.574538568024,2338.0,6,2338.0,14
122015,email,1075.9505552562464,2099.38,6,2099.38,12
11227,email,1075.8676267592605,2263.2,2,2263.2,10
10873,email,1075.6692110837203,3956.7,2,3956.7,13
45652,email,1075.5643112139335,4389.71,2,4389.71,14
86584,email,1072.4895435792143,2378.26,6,2378.26,14
36116,email,1071.4389948628648,2879.84,5,2879.84,4
48571,email,1069.4323241944185,4077.56,2,4077.56,14
25715,email,1068.8881087052189,2559.9,5,2559.9,6
65750,email,1068.579432089778,2468.27,6,2468.27,11
42243,email,1068.15314906389,9535.68,2,9535.68,14
55420,email,1067.985328366764,1434.47,6,1434.47,4
23666,email,1066.8040665845135,2264.79,2,2264.79,14
62207,email,1066.5857136884185,1811.97,6,1811.97,4
39144,email,1065.3439654660162,2292.3,6,2292.3,3
107877,email,1065.2856875772086,2588.28,6,2588.28,4
2761,email,1064.0298692015224,19285.68,2,19285.68,8
10426,email,1061.9156252309813,2158.49,5,2158.49,1
73533,email,1061.4282075086583,2116.74,6,2116.74,8
91190,email,1060.307990857926,2178.62,6,2178.62,7
58363,email,1059.8874857308263,5903.38,5,5903.38,14
8365,email,1058.2317490587197,7108.2,2,7108.2,12
37625,email,1057.7121617917242,2530.97,5,2530.97,5
12859,email,1056.473768459239,2310.48,5,2310.48,14
4749,email,1055.3217770562196,12873.96,5,12873.96,13
61925,email,1053.554016307225,2405.91,2,2405.91,8
42436,email,1052.6874274458066,1511.11,5,1511.11,3
76142,email,1046.1860355746833,1568.06,6,1568.06,5
529,email,1044.9988073649772,1817.32,5,1817.32,8
11513,email,1044.5693582587355,7236.02,5,7236.02,3
36964,email,1043.9293628152884,10541.34,2,10541.34,3
24752,email,1043.7989155817727,9607.8,2,9607.8,14
54568,email,1038.421420811586,2426.58,6,2426.58,1
65427,email,1037.398143411392,1691.01,6,1691.01,14
12373,email,1033.491860392764,4523.32,2,4523.32,1
101044,email,1029.827667304959,667.88,6,667.88,3
43305,email,1028.87696055705,2561.52,6,2561.52,6
98600,email,1028.4640625467448,2439.46,6,2439.46,9
57965,email,1027.0699635815897,4633.43,2,4633.43,14
51878,email,1018.7321705210536,1811.97,2,1811.97,4
94903,email,1017.9036267733042,2521.34,2,2521.34,7
132583,email,1017.8084614321202,2432.68,6,2432.68,9
41138,email,1016.3826611685133,2134.78,6,2134.78,14
84361,email,1015.5336539772185,1984.49,6,1984.49,4
133826,email,1014.935551119898,2789.79,6,2789.79,14
39222,email,1012.9241148551725,3689.86,2,3689.86,5
88091,email,1010.614456221704,3068.62,6,3068.62,14
1484,email,1007.5674601216691,3492.72,5,3492.72,4
45529,email,1005.3598936032146,2592.28,5,2592.28,3
40353,email,1002.8685875197887,2953.2,2,2953.2,14
29202,email,999.8657309577109,2376.0,5,2376.0,14
71518,email,999.6683329440136,1659.98,6,1659.98,12
22545,email,999.4955203387907,7000.0,2,7000.0,10
10067,email,999.2491194081448,2275.34,2,2275.34,5
84544,email,998.6702659204319,1930.15,2,1930.15,4
21247,email,997.8320228999066,17937.66,2,17937.66,14
15559,email,996.22637697636,5232.53,5,5232.53,5
75699,email,996.0381192301238,2002.03,6,2002.03,7
139248,email,995.9063890911436,1299.95,6,1299.95,3
18347,email,995.7899948355697,7274.52,5,7274.52,14
100801,email,994.7881397928228,4659.07,2,4659.07,10
132613,email,993.510143889975,2525.69,6,2525.69,2
116577,email,993.3408066059978,3741.26,6,3741.26,14
137182,email,992.4380913905945,2971.12,5,2971.12,5
45240,email,989.8397550403879,1596.42,6,1596.42,6
116064,email,989.6584923094457,3042.97,2,3042.97,14
26966,email,989.6073405597423,1732.7,6,1732.7,10
125583,email,989.1922595533716,856.54,6,856.54,7
33637,email,988.7605723898464,1852.95,6,1852.95,6
132726,email,988.585759876502,1794.22,6,1794.22,6
61664,email,988.3054740669323,2476.12,2,2476.12,8
30826,email,988.0456361624937,2315.6,2,2315.6,14
13026,email,987.5936271621281,2982.82,5,2982.82,1
146527,email,987.5751658420451,1235.3,6,1235.3,14
90158,email,983.2593407164296,2578.67,2,2578.67,10
8625,email,982.7548316530434,2338.26,5,2338.26,1
89395,email,981.8476167121694,1933.14,6,1933.14,8
30201,email,980.3104654453812,3057.88,2,3057.88,14
2598,email,976.596698342556,1827.6,5,1827.6,13
66310,email,975.7859798138969,2674.24,2,2674.24,3
68320,email,973.19875625353,1102.71,2,1102.71,2
6691,email,973.1773277740663,3516.48,5,3516.48,14
39372,email,971.5810830487037,11396.02,2,11396.02,12
43176,email,970.6447601096788,2628.6,2,2628.6,14
39173,email,969.8611181686314,2561.5,2,2561.5,14
4244,email,968.4436612721423,1909.98,2,1909.98,14
166,email,967.786748008374,1691.13,5,1691.13,3
45922,email,966.2067222635756,666.43,5,666.43,3
25148,email,965.5349323081576,1847.94,2,1847.94,8
80994,email,963.9397204500294,2437.63,6,2437.63,14
11007,email,962.0315914370045,2122.2,5,2122.2,3
66696,email,960.9058631664827,1571.54,6,1571.54,2
14767,email,960.7483224895228,6500.32,5,6500.32,13
51655,email,957.6767640265613,2943.2,5,2943.2,9
35466,email,957.1841762306616,2200.09,6,2200.09,14
8042,email,956.1057360296818,13273.56,5,13273.56,14
59706,email,955.8573827956992,1717.94,6,1717.94,2
9663,email,955.4758234358668,2934.58,2,2934.58,14
115441,email,955.3204700957423,3527.18,2,3527.18,4
146482,email,952.7196274148616,1512.09,6,1512.09,14
15748,email,952.6163870406415,12953.16,5,12953.16,3
61393,email,952.483235506224,1794.83,6,1794.83,14
142743,email,951.5725248309179,2737.52,6,2737.52,1
23807,email,951.1795370615016,14331.24,2,14331.24,14
39181,email,949.0597245975138,3024.44,2,3024.44,14
43250,email,948.690443441816,3032.98,2,3032.98,14
60923,email,948.44944958143,2013.22,6,2013.22,2
23543,email,945.7305871628663,1880.94,6,1880.94,5
8372,email,943.6712466455092,1967.58,5,1967.58,12
93211,email,943.1915541178452,2352.17,2,2352.17,14
75950,email,942.3001394347912,1750.52,6,1750.52,4
41898,email,939.9767118662379,2533.45,5,2533.45,9
76902,email,939.9133718579901,2694.16,2,2694.16,14
120462,email,939.1711620358465,1731.89,6,1731.89,10
41133,email,938.8903203992246,3073.85,5,3073.85,14
142437,email,936.5011286603263,17457.82,2,17457.82,14
114107,email,936.0771409900378,2778.04,6,2778.04,3
21751,email,935.7338847333466,17244.42,2,17244.42,14
58282,email,935.1572316371196,7142.98,4,7142.98,14
63810,email,931.9574596037846,1465.56,6,1465.56,2
128341,email,931.351519395395,2003.64,6,2003.64,1
10234,email,930.9377893440507,1827.38,6,1827.38,14
22872,email,930.4387574238226,17934.49,2,17934.49,14
24990,email,930.1417780473787,2028.84,6,2028.84,14
325,email,928.1757483909703,15518.63,5,15518.63,4
43294,email,927.8460214806418,2679.75,6,2679.75,5
40392,email,926.4620570917734,2254.09,6,2254.09,14
34140,email,924.7723166253543,2544.15,5,2544.15,14
72456,email,924.0142113137963,1868.31,6,1868.31,6
42202,email,923.3092844401551,3037.08,6,3037.08,1
37493,email,920.988648251714,2677.68,6,2677.68,6
136547,email,918.0432617879188,12508.6,5,12508.6,7
128381,email,917.5168706185713,2001.19,6,2001.19,14
67419,email,917.4362176978088,849.0,6,849.0,1
53585,email,917.0373017602261,3334.48,6,3334.48,5
3072,email,915.3497830394698,30436.57,2,30436.57,3
36339,email,914.3298082953092,3989.92,2,3989.92,14
137090,email,913.2208225061266,2123.58,2,2123.58,14
130787,email,911.9240301017815,2462.79,2,2462.79,14
19452,email,911.1897316905004,1891.02,5,1891.02,11
72621,email,911.1092026685835,2433.8,5,2433.8,14
27977,email,909.5127061372026,5110.76,2,5110.76,14
38957,email,908.9865737368909,2133.07,5,2133.07,8
103384,email,905.5971816939053,5988.39,6,5988.39,14
81635,email,905.222482229981,1840.0,6,1840.0,14
86531,email,902.847563455402,25616.09,2,25616.09,14
86493,email,902.3697793025452,677.8,6,677.8,2
79602,email,901.1088934431535,862.42,6,862.42,6
141122,email,900.8665135396042,2935.89,6,2935.89,14
35709,email,900.0488847826313,2457.4,2,2457.4,14
10523,email,899.6840694407583,13091.76,2,13091.76,1
73824,email,897.8757520455595,1897.87,6,1897.87,14
15046,email,897.6781074690789,11761.2,2,11761.2,14
116563,email,895.4989908956562,1803.71,6,1803.71,14
116205,email,891.6720965502005,2226.57,2,2226.57,3
62870,email,891.1920772325795,1495.56,6,1495.56,4
36545,email,889.2381681361488,3512.51,2,3512.51,14
12095,email,887.8981311192646,9976.62,2,9976.62,3
1564,email,886.6063799767896,6244.92,5,6244.92,3
76875,email,885.8481948827983,4177.08,5,4177.08,14
